date,user_tier,capital_tier,ticker,action,shares,price,total_cost,buy_factor_pct
06/01/2026,25M,25000000,GMD,SELL,100,58690.0,-5869000.0,100
06/01/2026,25M,25000000,HCM,BUY,300,18460.0,5538000.0,100
06/01/2026,50M,50000000,GMD,SELL,200,58690.0,-11738000.0,100
06/01/2026,50M,50000000,HCM,BUY,600,18460.0,11076000.0,100
06/01/2026,50M,50000000,VIX,BUY,100,17720.0,1772000.0,100
06/01/2026,100M,100000000,GMD,SELL,400,58690.0,-23476000.0,100
06/01/2026,100M,100000000,HCM,BUY,1100,18460.0,20306000.0,100
06/01/2026,100M,100000000,MBB,BUY,100,25620.0,2562000.0,100
06/01/2026,250M,250000000,GAS,SELL,100,82800.0,-8280000.0,100
06/01/2026,250M,250000000,MBB,SELL,100,25620.0,-2562000.0,100
06/01/2026,250M,250000000,DCM,SELL,100,31580.0,-3158000.0,100
06/01/2026,250M,250000000,GMD,SELL,1000,58690.0,-58690000.0,100
06/01/2026,250M,250000000,CTD,BUY,100,70470.0,7047000.0,100
06/01/2026,250M,250000000,HCM,BUY,2900,18460.0,53534000.0,100
06/01/2026,250M,250000000,NLG,BUY,100,29920.0,2992000.0,100
06/01/2026,250M,250000000,PDR,BUY,100,18650.0,1865000.0,100
06/01/2026,250M,250000000,VCB,BUY,100,57300.0,5730000.0,100
06/01/2026,250M,250000000,VND,BUY,100,18130.0,1813000.0,100
06/01/2026,500M,500000000,DXG,SELL,100,14630.0,-1463000.0,100
06/01/2026,500M,500000000,GAS,SELL,100,82800.0,-8280000.0,100
06/01/2026,500M,500000000,GMD,SELL,1900,58690.0,-111511000.0,100
06/01/2026,500M,500000000,EIB,BUY,100,21200.0,2120000.0,100
06/01/2026,500M,500000000,HCM,BUY,5900,18460.0,108914000.0,100
06/01/2026,500M,500000000,HDC,BUY,100,18920.0,1892000.0,100
06/01/2026,500M,500000000,PDR,BUY,100,18650.0,1865000.0,100
06/01/2026,500M,500000000,TCH,BUY,100,17250.0,1725000.0,100
06/01/2026,500M,500000000,VCB,BUY,100,57300.0,5730000.0,100
07/01/2026,25M,25000000,DCM,SELL,200,32150.0,-6430000.0,100
07/01/2026,25M,25000000,IMP,SELL,100,51740.0,-5174000.0,100
07/01/2026,25M,25000000,CTD,BUY,100,69040.0,6904000.0,100
07/01/2026,25M,25000000,STB,BUY,100,53400.0,5340000.0,100
07/01/2026,50M,50000000,DCM,SELL,400,32150.0,-12860000.0,100
07/01/2026,50M,50000000,DGW,SELL,100,41930.0,-4193000.0,100
07/01/2026,50M,50000000,CTD,BUY,200,69040.0,13808000.0,100
07/01/2026,100M,100000000,DCM,SELL,700,32150.0,-22505000.0,100
07/01/2026,100M,100000000,VCB,SELL,100,59600.0,-5960000.0,100
07/01/2026,100M,100000000,HCM,SELL,100,18880.0,-1888000.0,100
07/01/2026,100M,100000000,CTD,BUY,400,69040.0,27616000.0,100
07/01/2026,250M,250000000,VCB,SELL,100,59600.0,-5960000.0,100
07/01/2026,250M,250000000,DCM,SELL,1700,32150.0,-54655000.0,100
07/01/2026,250M,250000000,CTD,BUY,800,69040.0,55232000.0,100
07/01/2026,250M,250000000,MBB,BUY,100,25670.0,2567000.0,100
07/01/2026,500M,500000000,EIB,SELL,100,21750.0,-2175000.0,100
07/01/2026,500M,500000000,MBB,SELL,100,25670.0,-2567000.0,100
07/01/2026,500M,500000000,TCH,SELL,100,17600.0,-1760000.0,100
07/01/2026,500M,500000000,DCM,SELL,3500,32150.0,-112525000.0,100
07/01/2026,500M,500000000,CTD,BUY,1700,69040.0,117368000.0,100
08/01/2026,25M,25000000,HCM,SELL,300,19090.0,-5727000.0,100
08/01/2026,25M,25000000,STB,BUY,100,53500.0,5350000.0,100
08/01/2026,50M,50000000,KDC,SELL,100,50490.0,-5049000.0,100
08/01/2026,50M,50000000,HCM,SELL,600,19090.0,-11454000.0,100
08/01/2026,50M,50000000,VIX,SELL,100,18570.0,-1857000.0,100
08/01/2026,50M,50000000,DGW,BUY,100,40220.0,4022000.0,100
08/01/2026,50M,50000000,STB,BUY,300,53500.0,16050000.0,100
08/01/2026,50M,50000000,TCH,BUY,100,17100.0,1710000.0,100
08/01/2026,100M,100000000,DXG,SELL,100,14500.0,-1450000.0,100
08/01/2026,100M,100000000,HCM,SELL,1100,19090.0,-20999000.0,100
08/01/2026,100M,100000000,MBB,SELL,100,25580.0,-2558000.0,100
08/01/2026,100M,100000000,STB,BUY,500,53500.0,26750000.0,100
08/01/2026,100M,100000000,TCH,BUY,100,17100.0,1710000.0,100
08/01/2026,250M,250000000,HCM,SELL,2900,19090.0,-55361000.0,100
08/01/2026,250M,250000000,VND,SELL,100,19240.0,-1924000.0,100
08/01/2026,250M,250000000,STB,BUY,1100,53500.0,58850000.0,100
08/01/2026,500M,500000000,VCB,SELL,100,63700.0,-6370000.0,100
08/01/2026,500M,500000000,HCM,SELL,5900,19090.0,-112631000.0,100
08/01/2026,500M,500000000,EIB,BUY,100,21850.0,2185000.0,100
08/01/2026,500M,500000000,MBB,BUY,100,25580.0,2558000.0,100
08/01/2026,500M,500000000,STB,BUY,2100,53500.0,112350000.0,100
08/01/2026,500M,500000000,TCH,BUY,100,17100.0,1710000.0,100
08/01/2026,500M,500000000,VSC,BUY,100,20600.0,2060000.0,100
09/01/2026,100M,100000000,TCH,SELL,100,15950.0,-1595000.0,100
09/01/2026,100M,100000000,DXG,BUY,100,13620.0,1362000.0,100
09/01/2026,250M,250000000,VCB,SELL,100,68000.0,-6800000.0,100
09/01/2026,250M,250000000,VGC,SELL,100,44800.0,-4480000.0,100
09/01/2026,250M,250000000,MBB,SELL,100,26250.0,-2625000.0,100
09/01/2026,250M,250000000,CTD,SELL,100,68950.0,-6895000.0,100
09/01/2026,250M,250000000,HAG,BUY,100,16600.0,1660000.0,100
09/01/2026,250M,250000000,TCH,BUY,100,15950.0,1595000.0,100
09/01/2026,250M,250000000,VIC,BUY,100,176000.0,17600000.0,100
09/01/2026,500M,500000000,CTD,SELL,100,68950.0,-6895000.0,100
09/01/2026,500M,500000000,MBB,SELL,100,26250.0,-2625000.0,100
09/01/2026,500M,500000000,VCB,SELL,100,68000.0,-6800000.0,100
09/01/2026,500M,500000000,VGC,SELL,100,44800.0,-4480000.0,100
09/01/2026,500M,500000000,VSC,SELL,100,19750.0,-1975000.0,100
09/01/2026,500M,500000000,DXG,BUY,100,13620.0,1362000.0,100
09/01/2026,500M,500000000,HAG,BUY,100,16600.0,1660000.0,100
09/01/2026,500M,500000000,TCH,BUY,100,15950.0,1595000.0,100
09/01/2026,500M,500000000,VIC,BUY,100,176000.0,17600000.0,100
12/01/2026,25M,25000000,PDR,SELL,100,17900.0,-1790000.0,100
12/01/2026,25M,25000000,HDC,SELL,100,18880.0,-1888000.0,100
12/01/2026,25M,25000000,DXG,SELL,100,14150.0,-1415000.0,100
12/01/2026,25M,25000000,EIB,SELL,100,22000.0,-2200000.0,100
12/01/2026,25M,25000000,HAG,SELL,100,17100.0,-1710000.0,100
12/01/2026,25M,25000000,CTD,SELL,100,71420.0,-7142000.0,100
12/01/2026,25M,25000000,VIC,BUY,100,163700.0,16370000.0,100
12/01/2026,50M,50000000,TCH,SELL,100,16300.0,-1630000.0,100
12/01/2026,50M,50000000,CTD,SELL,200,71420.0,-14284000.0,100
12/01/2026,50M,50000000,DGW,SELL,100,42670.0,-4267000.0,100
12/01/2026,50M,50000000,KDH,BUY,100,29200.0,2920000.0,100
12/01/2026,50M,50000000,VIC,BUY,100,163700.0,16370000.0,100
12/01/2026,100M,100000000,VIX,SELL,100,19280.0,-1928000.0,100
12/01/2026,100M,100000000,NLG,SELL,100,29430.0,-2943000.0,100
12/01/2026,100M,100000000,CTD,SELL,400,71420.0,-28568000.0,100
12/01/2026,100M,100000000,VIC,BUY,200,163700.0,32740000.0,100
12/01/2026,250M,250000000,HAG,SELL,100,17100.0,-1710000.0,100
12/01/2026,250M,250000000,TCH,SELL,100,16300.0,-1630000.0,100
12/01/2026,250M,250000000,CTD,SELL,700,71420.0,-49994000.0,100
12/01/2026,250M,250000000,MBB,BUY,100,27120.0,2712000.0,100
12/01/2026,250M,250000000,NT2,BUY,100,24400.0,2440000.0,100
12/01/2026,250M,250000000,VIC,BUY,300,163700.0,49110000.0,100
12/01/2026,500M,500000000,CTD,SELL,1600,71420.0,-114272000.0,100
12/01/2026,500M,500000000,EIB,SELL,100,22000.0,-2200000.0,100
12/01/2026,500M,500000000,TCH,SELL,100,16300.0,-1630000.0,100
12/01/2026,500M,500000000,DXG,BUY,100,14150.0,1415000.0,100
12/01/2026,500M,500000000,MBB,BUY,100,27120.0,2712000.0,100
12/01/2026,500M,500000000,VIC,BUY,700,163700.0,114590000.0,100
13/01/2026,250M,250000000,CTD,SELL,100,73420.0,-7342000.0,100
13/01/2026,250M,250000000,HAG,BUY,100,17300.0,1730000.0,100
13/01/2026,250M,250000000,SJS,BUY,100,57300.0,5730000.0,100
13/01/2026,500M,500000000,DXG,SELL,100,14240.0,-1424000.0,100
13/01/2026,500M,500000000,MBB,SELL,100,26490.0,-2649000.0,100
13/01/2026,500M,500000000,NLG,SELL,100,30360.0,-3036000.0,100
13/01/2026,500M,500000000,STB,BUY,100,54100.0,5410000.0,100
13/01/2026,500M,500000000,TCH,BUY,100,16450.0,1645000.0,100
14/01/2026,50M,50000000,VGC,SELL,100,48600.0,-4860000.0,100
14/01/2026,50M,50000000,KDC,BUY,100,50400.0,5040000.0,100
14/01/2026,250M,250000000,NT2,SELL,100,25600.0,-2560000.0,100
14/01/2026,250M,250000000,TCH,BUY,100,15950.0,1595000.0,100
14/01/2026,500M,500000000,CTD,SELL,100,73420.0,-7342000.0,100
14/01/2026,500M,500000000,STB,SELL,100,54100.0,-5410000.0,100
14/01/2026,500M,500000000,BSI,BUY,100,38340.0,3834000.0,100
14/01/2026,500M,500000000,MBB,BUY,100,26110.0,2611000.0,100
14/01/2026,500M,500000000,NLG,BUY,100,30410.0,3041000.0,100
14/01/2026,500M,500000000,VND,BUY,100,20020.0,2002000.0,100
15/01/2026,25M,25000000,STB,SELL,200,57800.0,-11560000.0,100
15/01/2026,25M,25000000,CTD,BUY,100,71710.0,7171000.0,100
15/01/2026,25M,25000000,HDC,BUY,100,18750.0,1875000.0,100
15/01/2026,25M,25000000,PDR,BUY,100,17850.0,1785000.0,100
15/01/2026,50M,50000000,IMP,SELL,100,52920.0,-5292000.0,100
15/01/2026,50M,50000000,STB,SELL,300,57800.0,-17340000.0,100
15/01/2026,50M,50000000,KDH,SELL,100,30100.0,-3010000.0,100
15/01/2026,50M,50000000,CTD,BUY,200,71710.0,14342000.0,100
15/01/2026,50M,50000000,TCH,BUY,100,15950.0,1595000.0,100
15/01/2026,100M,100000000,VGC,SELL,100,48900.0,-4890000.0,100
15/01/2026,100M,100000000,DGW,SELL,100,41980.0,-4198000.0,100
15/01/2026,100M,100000000,VHC,SELL,100,59500.0,-5950000.0,100
15/01/2026,100M,100000000,STB,SELL,500,57800.0,-28900000.0,100
15/01/2026,100M,100000000,CTD,BUY,400,71710.0,28684000.0,100
15/01/2026,100M,100000000,VIC,BUY,100,153000.0,15300000.0,100
15/01/2026,250M,250000000,STB,SELL,1100,57800.0,-63580000.0,100
15/01/2026,250M,250000000,BSI,BUY,100,37520.0,3752000.0,100
15/01/2026,250M,250000000,CTD,BUY,800,71710.0,57368000.0,100
15/01/2026,250M,250000000,DBC,BUY,100,24950.0,2495000.0,100
15/01/2026,500M,500000000,BSI,SELL,100,37520.0,-3752000.0,100
15/01/2026,500M,500000000,BVH,SELL,100,73200.0,-7320000.0,100
15/01/2026,500M,500000000,MBB,SELL,100,26200.0,-2620000.0,100
15/01/2026,500M,500000000,NLG,SELL,100,30610.0,-3061000.0,100
15/01/2026,500M,500000000,STB,SELL,2100,57800.0,-121380000.0,100
15/01/2026,500M,500000000,CTD,BUY,1700,71710.0,121907000.0,100
15/01/2026,500M,500000000,VIC,BUY,100,153000.0,15300000.0,100
15/01/2026,500M,500000000,VSC,BUY,100,21950.0,2195000.0,100
16/01/2026,50M,50000000,TCH,SELL,100,15900.0,-1590000.0,100
16/01/2026,50M,50000000,KDC,SELL,100,50300.0,-5030000.0,100
16/01/2026,50M,50000000,VIC,BUY,100,159900.0,15990000.0,100
16/01/2026,100M,100000000,VIC,SELL,100,159900.0,-15990000.0,100
16/01/2026,100M,100000000,DGW,BUY,100,44910.0,4491000.0,100
16/01/2026,100M,100000000,TCH,BUY,100,15900.0,1590000.0,100
16/01/2026,100M,100000000,VGC,BUY,100,48000.0,4800000.0,100
16/01/2026,100M,100000000,VHC,BUY,100,60100.0,6010000.0,100
16/01/2026,500M,500000000,VIC,SELL,100,159900.0,-15990000.0,100
16/01/2026,500M,500000000,VSC,SELL,100,21750.0,-2175000.0,100
16/01/2026,500M,500000000,CII,BUY,100,18650.0,1865000.0,100
16/01/2026,500M,500000000,DBC,BUY,200,24680.0,4936000.0,100
16/01/2026,500M,500000000,MBB,BUY,100,26010.0,2601000.0,100
16/01/2026,500M,500000000,NLG,BUY,100,30070.0,3007000.0,100
16/01/2026,500M,500000000,SJS,BUY,100,57500.0,5750000.0,100
19/01/2026,25M,25000000,CTD,SELL,100,73330.0,-7333000.0,100
19/01/2026,25M,25000000,DCM,BUY,200,33180.0,6636000.0,100
19/01/2026,25M,25000000,DXG,BUY,100,13800.0,1380000.0,100
19/01/2026,50M,50000000,DXG,SELL,100,13800.0,-1380000.0,100
19/01/2026,50M,50000000,HAG,SELL,100,17550.0,-1755000.0,100
19/01/2026,50M,50000000,CTD,SELL,200,73330.0,-14666000.0,100
19/01/2026,50M,50000000,DCM,BUY,400,33180.0,13272000.0,100
19/01/2026,50M,50000000,IMP,BUY,100,53710.0,5371000.0,100
19/01/2026,100M,100000000,TCH,SELL,100,16000.0,-1600000.0,100
19/01/2026,100M,100000000,CTD,SELL,400,73330.0,-29332000.0,100
19/01/2026,100M,100000000,DCM,BUY,800,33180.0,26544000.0,100
19/01/2026,100M,100000000,DXG,BUY,100,13800.0,1380000.0,100
19/01/2026,100M,100000000,NLG,BUY,100,29530.0,2953000.0,100
19/01/2026,250M,250000000,CTD,SELL,800,73330.0,-58664000.0,100
19/01/2026,250M,250000000,BSI,SELL,100,37240.0,-3724000.0,100
19/01/2026,250M,250000000,DBC,SELL,100,24680.0,-2468000.0,100
19/01/2026,250M,250000000,DCM,BUY,1800,33180.0,59724000.0,100
19/01/2026,250M,250000000,SJS,BUY,100,57400.0,5740000.0,100
19/01/2026,500M,500000000,CTD,SELL,1600,73330.0,-117328000.0,100
19/01/2026,500M,500000000,DBC,SELL,100,24680.0,-2468000.0,100
19/01/2026,500M,500000000,VND,SELL,100,19970.0,-1997000.0,100
19/01/2026,500M,500000000,DCM,BUY,3500,33180.0,116130000.0,100
19/01/2026,500M,500000000,HDC,BUY,100,18570.0,1857000.0,100
20/01/2026,100M,100000000,DXG,SELL,100,13580.0,-1358000.0,100
20/01/2026,250M,250000000,SJS,SELL,100,57000.0,-5700000.0,100
20/01/2026,250M,250000000,BSI,BUY,100,36340.0,3634000.0,100
20/01/2026,250M,250000000,DBC,BUY,100,24550.0,2455000.0,100
20/01/2026,500M,500000000,SJS,SELL,100,57000.0,-5700000.0,100
20/01/2026,500M,500000000,CII,SELL,100,18500.0,-1850000.0,100
20/01/2026,500M,500000000,CTD,BUY,100,71610.0,7161000.0,100
20/01/2026,500M,500000000,DBC,BUY,100,24550.0,2455000.0,100
20/01/2026,500M,500000000,PDR,BUY,100,17500.0,1750000.0,100
21/01/2026,25M,25000000,DCM,SELL,200,33560.0,-6712000.0,100
21/01/2026,25M,25000000,CTD,BUY,100,70570.0,7057000.0,100
21/01/2026,50M,50000000,DCM,SELL,400,33560.0,-13424000.0,100
21/01/2026,50M,50000000,IMP,SELL,100,52820.0,-5282000.0,100
21/01/2026,50M,50000000,CTD,BUY,200,70570.0,14114000.0,100
21/01/2026,50M,50000000,DXG,BUY,100,13360.0,1336000.0,100
21/01/2026,50M,50000000,HAG,BUY,100,17850.0,1785000.0,100
21/01/2026,50M,50000000,TCH,BUY,100,15100.0,1510000.0,100
21/01/2026,100M,100000000,DCM,SELL,800,33560.0,-26848000.0,100
21/01/2026,100M,100000000,NLG,SELL,100,29240.0,-2924000.0,100
21/01/2026,100M,100000000,CTD,BUY,400,70570.0,28228000.0,100
21/01/2026,100M,100000000,TCH,BUY,200,15100.0,3020000.0,100
21/01/2026,250M,250000000,HAG,SELL,100,17850.0,-1785000.0,100
21/01/2026,250M,250000000,DCM,SELL,1800,33560.0,-60408000.0,100
21/01/2026,250M,250000000,CTD,BUY,800,70570.0,56456000.0,100
21/01/2026,250M,250000000,HDG,BUY,100,23130.0,2313000.0,100
21/01/2026,500M,500000000,DBC,SELL,200,24900.0,-4980000.0,100
21/01/2026,500M,500000000,HAG,SELL,100,17850.0,-1785000.0,100
21/01/2026,500M,500000000,HDC,SELL,100,18570.0,-1857000.0,100
21/01/2026,500M,500000000,PDR,SELL,100,17400.0,-1740000.0,100
21/01/2026,500M,500000000,DCM,SELL,3500,33560.0,-117460000.0,100
21/01/2026,500M,500000000,CTD,BUY,1600,70570.0,112912000.0,100
21/01/2026,500M,500000000,EIB,BUY,100,22200.0,2220000.0,100
21/01/2026,500M,500000000,SJS,BUY,200,57500.0,11500000.0,100
22/01/2026,25M,25000000,HDC,SELL,100,19830.0,-1983000.0,100
22/01/2026,25M,25000000,DXG,SELL,100,13840.0,-1384000.0,100
22/01/2026,25M,25000000,EIB,BUY,100,22400.0,2240000.0,100
22/01/2026,100M,100000000,TCH,SELL,200,16050.0,-3210000.0,100
22/01/2026,100M,100000000,KDH,SELL,100,29300.0,-2930000.0,100
22/01/2026,100M,100000000,DGW,SELL,100,43940.0,-4394000.0,100
22/01/2026,100M,100000000,VHC,SELL,100,60800.0,-6080000.0,100
22/01/2026,100M,100000000,VIC,BUY,100,161100.0,16110000.0,100
22/01/2026,250M,250000000,TCH,SELL,100,16050.0,-1605000.0,100
22/01/2026,500M,500000000,TCH,SELL,100,16050.0,-1605000.0,100
22/01/2026,500M,500000000,VND,BUY,100,18660.0,1866000.0,100
23/01/2026,100M,100000000,VIC,SELL,100,165400.0,-16540000.0,100
23/01/2026,100M,100000000,DGW,BUY,100,44670.0,4467000.0,100
23/01/2026,100M,100000000,KDH,BUY,100,28900.0,2890000.0,100
23/01/2026,100M,100000000,TCH,BUY,100,15350.0,1535000.0,100
23/01/2026,100M,100000000,VHC,BUY,100,59000.0,5900000.0,100
23/01/2026,100M,100000000,VIX,BUY,100,20510.0,2051000.0,100
23/01/2026,250M,250000000,MBB,SELL,100,25910.0,-2591000.0,100
23/01/2026,250M,250000000,BSI,SELL,100,35470.0,-3547000.0,100
23/01/2026,250M,250000000,DBC,SELL,100,24820.0,-2482000.0,100
23/01/2026,250M,250000000,HDG,SELL,100,23490.0,-2349000.0,100
23/01/2026,250M,250000000,CTD,BUY,100,71040.0,7104000.0,100
23/01/2026,250M,250000000,TCH,BUY,100,15350.0,1535000.0,100
23/01/2026,250M,250000000,VCB,BUY,100,68600.0,6860000.0,100
23/01/2026,500M,500000000,MBB,SELL,100,25910.0,-2591000.0,100
23/01/2026,500M,500000000,SJS,SELL,100,57600.0,-5760000.0,100
23/01/2026,500M,500000000,TCH,BUY,100,15350.0,1535000.0,100
23/01/2026,500M,500000000,VCB,BUY,100,68600.0,6860000.0,100
26/01/2026,25M,25000000,CTD,SELL,100,73230.0,-7323000.0,100
26/01/2026,25M,25000000,HDC,BUY,100,18230.0,1823000.0,100
26/01/2026,25M,25000000,TCH,BUY,400,14600.0,5840000.0,100
26/01/2026,50M,50000000,CTD,SELL,200,73230.0,-14646000.0,100
26/01/2026,50M,50000000,HAG,SELL,100,16700.0,-1670000.0,100
26/01/2026,50M,50000000,IMP,BUY,100,53120.0,5312000.0,100
26/01/2026,50M,50000000,TCH,BUY,700,14600.0,10220000.0,100
26/01/2026,100M,100000000,CTD,SELL,400,73230.0,-29292000.0,100
26/01/2026,100M,100000000,MBB,BUY,100,25100.0,2510000.0,100
26/01/2026,100M,100000000,NLG,BUY,100,28800.0,2880000.0,100
26/01/2026,100M,100000000,TCH,BUY,1600,14600.0,23360000.0,100
26/01/2026,250M,250000000,CTD,SELL,900,73230.0,-65907000.0,100
26/01/2026,250M,250000000,BSI,BUY,100,34930.0,3493000.0,100
26/01/2026,250M,250000000,DBC,BUY,100,24290.0,2429000.0,100
26/01/2026,250M,250000000,HAG,BUY,100,16700.0,1670000.0,100
26/01/2026,250M,250000000,MBB,BUY,100,25100.0,2510000.0,100
26/01/2026,250M,250000000,SJS,BUY,100,56900.0,5690000.0,100
26/01/2026,250M,250000000,TCH,BUY,3400,14600.0,49640000.0,100
26/01/2026,500M,500000000,CTD,SELL,1700,73230.0,-124491000.0,100
26/01/2026,500M,500000000,VCB,SELL,100,69600.0,-6960000.0,100
26/01/2026,500M,500000000,VND,SELL,100,17980.0,-1798000.0,100
26/01/2026,500M,500000000,BVH,BUY,100,67800.0,6780000.0,100
26/01/2026,500M,500000000,HAG,BUY,100,16700.0,1670000.0,100
26/01/2026,500M,500000000,MBB,BUY,100,25100.0,2510000.0,100
26/01/2026,500M,500000000,PDR,BUY,100,17350.0,1735000.0,100
26/01/2026,500M,500000000,TCH,BUY,8000,14600.0,116800000.0,100
26/01/2026,500M,500000000,VGC,BUY,100,46100.0,4610000.0,100
27/01/2026,100M,100000000,TCH,SELL,100,14600.0,-1460000.0,100
27/01/2026,100M,100000000,VHC,SELL,100,58500.0,-5850000.0,100
27/01/2026,100M,100000000,VIX,SELL,100,19070.0,-1907000.0,100
27/01/2026,250M,250000000,CTD,SELL,100,73610.0,-7361000.0,100
27/01/2026,250M,250000000,VCB,SELL,100,70600.0,-7060000.0,100
27/01/2026,250M,250000000,TCH,BUY,400,14600.0,5840000.0,100
27/01/2026,500M,500000000,CTD,SELL,100,73610.0,-7361000.0,100
27/01/2026,500M,500000000,PDR,SELL,100,17300.0,-1730000.0,100
27/01/2026,500M,500000000,TCH,SELL,100,14600.0,-1460000.0,100
27/01/2026,500M,500000000,VGC,SELL,100,45000.0,-4500000.0,100
27/01/2026,500M,500000000,VIC,BUY,100,151000.0,15100000.0,100
28/01/2026,25M,25000000,TCH,SELL,400,15500.0,-6200000.0,100
28/01/2026,25M,25000000,HDC,SELL,100,18700.0,-1870000.0,100
28/01/2026,25M,25000000,CTD,BUY,100,72850.0,7285000.0,100
28/01/2026,25M,25000000,DXG,BUY,100,13360.0,1336000.0,100
28/01/2026,50M,50000000,TCH,SELL,800,15500.0,-12400000.0,100
28/01/2026,50M,50000000,DXG,SELL,100,13360.0,-1336000.0,100
28/01/2026,50M,50000000,CTD,BUY,200,72850.0,14570000.0,100
28/01/2026,100M,100000000,TCH,SELL,1600,15500.0,-24800000.0,100
28/01/2026,100M,100000000,DGW,SELL,100,42960.0,-4296000.0,100
28/01/2026,100M,100000000,MBB,SELL,100,25530.0,-2553000.0,100
28/01/2026,100M,100000000,NLG,SELL,100,28450.0,-2845000.0,100
28/01/2026,100M,100000000,CTD,BUY,400,72850.0,29140000.0,100
28/01/2026,100M,100000000,DXG,BUY,100,13360.0,1336000.0,100
28/01/2026,100M,100000000,VIC,BUY,100,140500.0,14050000.0,100
28/01/2026,250M,250000000,TCH,SELL,3800,15500.0,-58900000.0,100
28/01/2026,250M,250000000,SJS,SELL,100,53800.0,-5380000.0,100
28/01/2026,250M,250000000,BSI,SELL,100,34790.0,-3479000.0,100
28/01/2026,250M,250000000,DBC,SELL,100,24900.0,-2490000.0,100
28/01/2026,250M,250000000,CTD,BUY,900,72850.0,65565000.0,100
28/01/2026,250M,250000000,VIC,BUY,100,140500.0,14050000.0,100
28/01/2026,500M,500000000,MBB,SELL,100,25530.0,-2553000.0,100
28/01/2026,500M,500000000,NLG,SELL,100,28450.0,-2845000.0,100
28/01/2026,500M,500000000,TCH,SELL,7900,15500.0,-122450000.0,100
28/01/2026,500M,500000000,CTD,BUY,1700,72850.0,123845000.0,100
28/01/2026,500M,500000000,VND,BUY,100,18080.0,1808000.0,100
28/01/2026,500M,500000000,VSC,BUY,100,20100.0,2010000.0,100
29/01/2026,250M,250000000,HAG,SELL,100,17100.0,-1710000.0,100
29/01/2026,250M,250000000,VCG,BUY,100,16890.0,1689000.0,100
29/01/2026,500M,500000000,DGW,SELL,100,45940.0,-4594000.0,100
29/01/2026,500M,500000000,HAG,SELL,100,17100.0,-1710000.0,100
29/01/2026,500M,500000000,VHC,SELL,100,65000.0,-6500000.0,100
29/01/2026,500M,500000000,VSC,SELL,100,20550.0,-2055000.0,100
29/01/2026,500M,500000000,VIC,BUY,100,140500.0,14050000.0,100
30/01/2026,250M,250000000,TCH,SELL,100,15700.0,-1570000.0,100
30/01/2026,500M,500000000,VGC,SELL,100,50100.0,-5010000.0,100
30/01/2026,500M,500000000,CII,BUY,100,18450.0,1845000.0,100
30/01/2026,500M,500000000,DBC,BUY,100,24820.0,2482000.0,100
30/01/2026,500M,500000000,HAG,BUY,100,17250.0,1725000.0,100
02/02/2026,25M,25000000,CTD,SELL,100,74950.0,-7495000.0,100
02/02/2026,25M,25000000,DXG,SELL,100,13360.0,-1336000.0,100
02/02/2026,25M,25000000,HDC,BUY,100,18700.0,1870000.0,100
02/02/2026,25M,25000000,TCH,BUY,400,15400.0,6160000.0,100
02/02/2026,50M,50000000,CTD,SELL,200,74950.0,-14990000.0,100
02/02/2026,50M,50000000,DXG,BUY,200,13360.0,2672000.0,100
02/02/2026,50M,50000000,HAG,BUY,100,17350.0,1735000.0,100
02/02/2026,50M,50000000,TCH,BUY,700,15400.0,10780000.0,100
02/02/2026,100M,100000000,DXG,SELL,100,13360.0,-1336000.0,100
02/02/2026,100M,100000000,CTD,SELL,400,74950.0,-29980000.0,100
02/02/2026,100M,100000000,TCH,BUY,1500,15400.0,23100000.0,100
02/02/2026,100M,100000000,VHC,BUY,100,69200.0,6920000.0,100
02/02/2026,250M,250000000,CTD,SELL,800,74950.0,-59960000.0,100
02/02/2026,250M,250000000,VCG,SELL,100,17070.0,-1707000.0,100
02/02/2026,250M,250000000,DXG,BUY,100,13360.0,1336000.0,100
02/02/2026,250M,250000000,SJS,BUY,100,52000.0,5200000.0,100
02/02/2026,250M,250000000,TCH,BUY,3700,15400.0,56980000.0,100
02/02/2026,500M,500000000,CTD,SELL,1600,74950.0,-119920000.0,100
02/02/2026,500M,500000000,BVH,SELL,100,74600.0,-7460000.0,100
02/02/2026,500M,500000000,MBB,BUY,100,26250.0,2625000.0,100
02/02/2026,500M,500000000,NLG,BUY,100,28210.0,2821000.0,100
02/02/2026,500M,500000000,SJS,BUY,100,52000.0,5200000.0,100
02/02/2026,500M,500000000,TCH,BUY,7300,15400.0,112420000.0,100
03/02/2026,250M,250000000,DXG,SELL,100,13400.0,-1340000.0,100
03/02/2026,250M,250000000,CTD,SELL,100,80190.0,-8019000.0,100
03/02/2026,250M,250000000,BSI,BUY,100,35340.0,3534000.0,100
03/02/2026,250M,250000000,DBC,BUY,100,24770.0,2477000.0,100
03/02/2026,250M,250000000,HAG,BUY,100,17350.0,1735000.0,100
03/02/2026,250M,250000000,TCH,BUY,100,15500.0,1550000.0,100
03/02/2026,500M,500000000,CTD,SELL,100,80190.0,-8019000.0,100
03/02/2026,500M,500000000,DBC,SELL,100,24770.0,-2477000.0,100
03/02/2026,500M,500000000,DGW,SELL,100,54680.0,-5468000.0,100
03/02/2026,500M,500000000,MBB,SELL,100,26640.0,-2664000.0,100
03/02/2026,500M,500000000,SJS,SELL,100,51600.0,-5160000.0,100
03/02/2026,500M,500000000,CII,SELL,100,18250.0,-1825000.0,100
